episodio,recompensa,sucesso,epsilon
7976,1058.0941840313994,1,0.05
7977,1027.1774721070176,1,0.05
7978,1088.8021977856104,1,0.05
7979,1019.8234995535981,1,0.05
7980,1079.8086443322134,1,0.05
7981,1064.2314879522023,1,0.05
7982,1068.4754878398196,1,0.05
7983,1058.1314879522022,1,0.05
7984,1037.4817459305202,1,0.05
7985,1047.4,1,0.05
7986,1049.6647267862343,1,0.05
7987,1025.0977222864644,1,0.05
7988,1050.7232526704263,1,0.05
7989,1066.6585609973065,1,0.05
7990,985.7,1,0.05
7991,1029.0015325445527,1,0.05
7992,1047.0949493661167,1,0.05
7993,-1187.94096993523,1,0.05
7994,1042.046931829632,1,0.05
7995,1068.00329614269,1,0.05
7996,-7313.841129696479,0,0.05
7997,1043.5862138431185,1,0.05
7998,1029.6303437365925,1,0.05
7999,1057.453851381374,1,0.05
8000,1048.6180165558726,1,0.05
8001,1063.7931668593933,1,0.05
8002,1074.9166406412633,1,0.05
8003,1035.1110255092797,1,0.05
8004,1010.6,1,0.05
8005,1026.0422836565829,1,0.05
8006,938.6,1,0.05
8007,976.9754878398196,1,0.05
8008,1022.8685424949238,1,0.05
8009,854.2609665440989,1,0.05
8010,1068.9,1,0.05
8011,1092.3077013859465,1,0.05
8012,883.5977222864644,1,0.05
8013,1051.365556157337,1,0.05
8014,865.7147050873544,1,0.05
8015,1098.212421881046,1,0.05
8016,-4010.9433115238144,1,0.05
8017,-618.6972527679859,1,0.05
8018,1038.3820393249937,1,0.05
8019,1100.8393896956215,1,0.05
8020,1077.9077013859467,1,0.05
8021,1006.3,1,0.05
8022,1113.3391495380854,1,0.05
8023,980.7,1,0.05
8024,-6234.853068170387,0,0.05
8025,1045.9569415042095,1,0.05
8026,1058.6769203083568,1,0.05
8027,-5815.081989597731,0,0.05
8028,-6290.862472017921,0,0.05
8029,-5643.889451748933,0,0.05
8030,1102.3444185374863,1,0.05
8031,-1935.6159518959444,1,0.05
8032,1038.6,1,0.05
8033,1059.5683298050515,1,0.05
8034,1017.6005494464026,1,0.05
8035,1047.4,1,0.05
8036,1057.7175425099138,1,0.05
8037,-2835.1045554270704,1,0.05
8038,1048.85630140987,1,0.05
8039,953.6481005020854,1,0.05
8040,1069.3610252712213,1,0.05
8041,989.5,1,0.05
8042,1006.860679774998,1,0.05
8043,1044.6365965879586,1,0.05
8044,1083.8833101980363,1,0.05
8045,1026.1016994374947,1,0.05
8046,-35.18101979185667,1,0.05
8047,1014.7410196624968,1,0.05
8048,-3842.567132973054,1,0.05
8049,1041.433963806152,1,0.05
8050,-394.6748621003178,1,0.05
8051,1101.5482771731452,1,0.05
8052,1098.9222645068899,1,0.05
8053,999.6606797749979,1,0.05
8054,1029.2493781056044,1,0.05
8055,1015.6200187265877,1,0.05
8056,1081.636240470737,1,0.05
8057,-3165.604697822532,1,0.05
8058,1018.2387818865998,1,0.05
8059,1051.5797181058933,1,0.05
8060,1082.862523283024,1,0.05
8061,1025.3341649025258,1,0.05
8062,1058.107708461347,1,0.05
8063,1042.924115301167,1,0.05
8064,1022.3,1,0.05
8065,1030.9268050859364,1,0.05
8066,1030.5147050873545,1,0.05
8067,-6247.9637550020425,0,0.05
8068,1028.1312423743284,1,0.05
8069,1017.6553390593274,1,0.05
8070,1009.995097567964,1,0.05
8071,1042.109716980849,1,0.05
8072,1002.5113883008419,1,0.05
8073,1072.5222456700906,1,0.05
8074,1027.7,1,0.05
8075,1026.8633520177596,1,0.05
8076,1064.0911064067352,1,0.05
8077,1053.1877987534292,1,0.05
8078,1075.350288425444,1,0.05
8079,385.3950975679643,1,0.05
8080,1072.0031846810757,1,0.05
8081,1096.283694929741,1,0.05
8082,1055.3444185374863,1,0.05
8083,1068.637184369102,1,0.05
8084,1093.6180601295414,1,0.05
8085,1061.262484748657,1,0.05
8086,1032.0647321898296,1,0.05
8087,1025.424865872714,1,0.05
8088,1028.3852927038918,1,0.05
8089,541.6522786501397,1,0.05
8090,1057.4112177107284,1,0.05
8091,1041.7891053163817,1,0.05
8092,1040.7292180074935,1,0.05
8093,1058.575115548645,1,0.05
8094,1034.0623792124927,1,0.05
8095,1081.7931687685298,1,0.05
8096,1029.6095189484531,1,0.05
8097,1056.0579566188592,1,0.05
8098,1077.2188309203677,1,0.05
8099,1021.251648071345,1,0.05
8100,1034.7542462386205,1,0.05
8101,1077.2754878398196,1,0.05
8102,1032.6079728939615,1,0.05
8103,1040.4073525436772,1,0.05
8104,1058.7160895649133,1,0.05
8105,1088.2528775146304,1,0.05
8106,-3793.010101267766,1,0.05
8107,1035.0498204307082,1,0.05
8108,1067.808152801713,1,0.05
8109,1081.262523283024,1,0.05
8110,1009.2547594742265,1,0.05
8111,1018.1832691319598,1,0.05
8112,1015.6977222864645,1,0.05
8113,-6644.73060854555,0,0.05
8114,1056.9,1,0.05
8115,1042.2041214946432,1,0.05
8116,1091.4056274847715,1,0.05
8117,1047.4954445729288,1,0.05
8118,1059.5724920005007,1,0.05
8119,-4979.053880931979,0,0.05
8120,933.5440474840669,1,0.05
8121,-4646.55306817037,1,0.05
8122,1110.7251378996816,1,0.05
8123,1054.913577727726,1,0.05
8124,1027.462219947249,1,0.05
8125,1058.2086443322135,1,0.05
8126,1006.6230589874905,1,0.05
8127,-202.02138349821985,1,0.05
8128,1045.7,1,0.05
8129,1015.946584384265,1,0.05
8130,1083.1393896956217,1,0.05
8131,1024.2920240520266,1,0.05
8132,1062.3304597359456,1,0.05
8133,1067.3481005020853,1,0.05
8134,1018.1264068711929,1,0.05
8135,1091.2012784032872,1,0.05
8136,1063.0,1,0.05
8137,-6129.42753064399,0,0.05
8138,-1667.5875781189488,1,0.05
8139,1013.2156211871643,1,0.05
8140,1018.0681202353685,1,0.05
8141,-2911.210742738788,1,0.05
8142,1066.7996408614167,1,0.05
8143,-5976.363054853441,0,0.05
8144,1080.1993620398446,1,0.05
8145,1038.7569415042094,1,0.05
8146,1074.660056179763,1,0.05
8147,872.724865872714,1,0.05
8148,-1903.3999999999974,1,0.05
8149,1053.447166206396,1,0.05
8150,1063.1578404875463,1,0.05
8151,1044.6817459305203,1,0.05
8152,-5452.82732216709,0,0.05
8153,-320.84369859013054,1,0.05
8154,-1296.3339604208568,1,0.05
8155,1065.4792206135785,1,0.05
8156,1046.808152801713,1,0.05
8157,1053.9154146165802,1,0.05
8158,1053.0,1,0.05
8159,1033.2073525436772,1,0.05
8160,928.5833101980363,1,0.05
8161,-5100.206934636402,0,0.05
8162,-6333.718583412488,0,0.05
8163,1035.1303437365925,1,0.05
8164,-5983.223304703364,0,0.05
8165,1095.2544116985275,1,0.05
8166,1063.742283656583,1,0.05
8167,1006.2155281280883,1,0.05
8168,990.9547594742265,1,0.05
8169,1060.8,1,0.05
8170,1000,1,0.05
8171,1023.2079728939615,1,0.05
8172,-7355.000000000006,0,0.05
8173,1045.2538513813743,1,0.05
8174,1036.2754878398196,1,0.05
8175,1057.5187420807833,1,0.05
8176,1057.9660395791398,1,0.05
8177,1047.3724920005006,1,0.05
8178,1056.9,1,0.05
8179,1016.3046727951635,1,0.05
8180,1021.3622199472491,1,0.05
8181,1038.4754878398196,1,0.05
8182,1049.682439194738,1,0.05
8183,1016.1555127546399,1,0.05
8184,1003.895097567964,1,0.05
8185,1057.3042372120594,1,0.05
8186,1058.6,1,0.05
8187,1006.7227766016838,1,0.05
8188,1020.3542462386205,1,0.05
8189,-3648.083910435087,1,0.05
8190,1044.4238815542512,1,0.05
8191,1069.1606874731851,1,0.05
8192,1023.7234995535981,1,0.05
8193,1047.7135777277263,1,0.05
8194,1057.1261752992875,1,0.05
8195,1058.2545527679194,1,0.05
8196,1050.921245982865,1,0.05
8197,1069.250288425444,1,0.05
8198,-3303.208893593259,1,0.05
8199,1047.6414379544733,1,0.05
8200,1047.4954445729288,1,0.05
8201,1049.0165848854663,1,0.05
8202,1015.6152298679729,1,0.05
8203,-6521.820889640873,0,0.05
8204,119.82617529928712,1,0.05
8205,658.7993620398445,1,0.05
8206,1089.8,1,0.05
8207,1014.7410196624968,1,0.05
8208,1053.5,1,0.05
8209,1067.5222456700908,1,0.05
8210,1053.9154146165802,1,0.05
8211,1026.7152298679728,1,0.05
8212,1050.543260233424,1,0.05
8213,1049.591422643416,1,0.05
8214,1037.646931829632,1,0.05
8215,1018.1788655293195,1,0.05
8216,1063.5012784032872,1,0.05
8217,1093.1180601295414,1,0.05
8218,1023.1493781056045,1,0.05
8219,1047.347166206396,1,0.05
8220,-6618.697412640739,0,0.05
8221,1052.6314879522022,1,0.05
8222,1000.6,1,0.05
8223,1088.0892431568864,1,0.05
8224,1006.7,1,0.05
8225,-6610.968757625684,0,0.05
8226,1066.437184369102,1,0.05
8227,-6363.517079991855,0,0.05
8228,1077.991106406735,1,0.05
8229,27.229120178362223,1,0.05
8230,1023.0,1,0.05
8231,1037.4681202353686,1,0.05
8232,1041.4537451385997,1,0.05
8233,1053.107708461347,1,0.05
8234,1054.2941840313995,1,0.05
8235,-6121.401617982929,0,0.05
8236,1068.8468879687143,1,0.05
8237,1047.8060973342835,1,0.05
8238,1079.5640786499873,1,0.05
8239,1023.9033988749895,1,0.05
8240,994.5,1,0.05
8241,1013.2079728939615,1,0.05
8242,1008.1536101718726,1,0.05
8243,1058.575115548645,1,0.05
8244,-1921.6970238358804,1,0.05
8245,1000.842135623731,1,0.05
8246,990.5469318296321,1,0.05
8247,1047.142283656583,1,0.05
8248,1045.3,1,0.05
8249,1127.4898987322333,1,0.05
8250,1014.0327780786685,1,0.05
8251,1046.9,1,0.05
8252,-7600.000000000039,0,0.05
8253,1098.613883008419,1,0.05
8254,1026.8015325445529,1,0.05
8255,1126.2609665440987,1,0.05
8256,1018.0681202353685,1,0.05
8257,1040.9419413859205,1,0.05
8258,1052.6314879522022,1,0.05
8259,1042.3303437365926,1,0.05
8260,1039.8106781186548,1,0.05
8261,1061.791422643416,1,0.05
8262,1068.8086443322134,1,0.05
8263,666.178344238091,1,0.05
8264,1015.05551275464,1,0.05
8265,-7001.393628792536,0,0.05
8266,1027.178150704935,1,0.05
8267,1107.715302247187,1,0.05
8268,1072.8042372120594,1,0.05
8269,1094.307749670684,1,0.05
8270,1042.646931829632,1,0.05
8271,1055.4,1,0.05
8272,1079.3124218810462,1,0.05
8273,1045.715273071201,1,0.05
8274,1057.3291201783627,1,0.05
8275,1004.7310562561767,1,0.05
8276,1041.291422643416,1,0.05
8277,1064.675115548645,1,0.05
8278,1058.1387818865996,1,0.05
8279,1090.9953021774597,1,0.05
8280,1041.7891053163817,1,0.05
8281,1042.142283656583,1,0.05
8282,1025.7,1,0.05
8283,1031.4647267862342,1,0.05
8284,-1947.810742738774,1,0.05
8285,-5941.540969935239,0,0.05
8286,1063.1578404875463,1,0.05
8287,1001.4112177107285,1,0.05
8288,1017.6005494464026,1,0.05
8289,1018.0512483795333,1,0.05
8290,1049.4175425099138,1,0.05
8291,1051.375115548645,1,0.05
8292,1009.6,1,0.05
8293,1079.6075498574717,1,0.05
8294,991.2,1,0.05
8295,153.65609770940716,1,0.05
8296,1060.1665382639196,1,0.05
8297,1048.0538513813742,1,0.05
8298,-5881.671295825295,0,0.05
8299,975.5534904043313,1,0.05
8300,-4007.6245121601823,1,0.05
8301,1048.721245982865,1,0.05
8302,1073.109716980849,1,0.05
8303,1100.423801742686,1,0.05
8304,1081.012421881046,1,0.05
8305,1053.5862138431185,1,0.05
8306,-1610.2374767169745,1,0.05
8307,1030.2681202353685,1,0.05
8308,1087.2291201783626,1,0.05
8309,1070.008152801713,1,0.05
8310,1067.9686044187656,1,0.05
8311,1026.2154146165801,1,0.05
8312,1015.4553390593273,1,0.05
8313,1030.0002257333467,1,0.05
8314,1070.4877916321598,1,0.05
8315,1051.9941840313995,1,0.05
8316,1041.291422643416,1,0.05
8317,1046.521245982865,1,0.05
8318,1062.0314879522023,1,0.05
8319,1085.6292180074936,1,0.05
8320,1052.0,1,0.05
8321,1034.1083203206317,1,0.05
8322,1059.207708461347,1,0.05
8323,1035.4569415042095,1,0.05
8324,996.0419413859206,1,0.05
8325,1033.6637297521079,1,0.05
8326,1027.0493781056045,1,0.05
8327,1025.7,1,0.05
8328,1038.721245982865,1,0.05
8329,1024.2920240520266,1,0.05
8330,1003.5,1,0.05
8331,1084.5993620398444,1,0.05
8332,1014.5,1,0.05
8333,1059.5683298050515,1,0.05
8334,1025.7776406404414,1,0.05
8335,1032.708771254957,1,0.05
8336,1033.0083203206316,1,0.05
8337,-850.0376207875058,1,0.05
8338,1073.6650028374765,1,0.05
8339,1097.8604816587601,1,0.05
8340,1075.162523283024,1,0.05
8341,1087.2908891458578,1,0.05
8342,1026.9,1,0.05
8343,1061.9180165558726,1,0.05
8344,1014.0327780786685,1,0.05
8345,1045.0002257333467,1,0.05
8346,1036.364338901763,1,0.05
8347,1073.7,1,0.05
8348,1075.7338662244783,1,0.05
8349,1006.860679774998,1,0.05
8350,1042.3303437365926,1,0.05
8351,1030.5016994374948,1,0.05
8352,1030.8,1,0.05
8353,1058.2545527679194,1,0.05
8354,1018.7079728939615,1,0.05
8355,-745.0435562925345,1,0.05
8356,1007.4,1,0.05
8357,1013.9135777277262,1,0.05
8358,1051.815273071201,1,0.05
8359,1059.9175425099138,1,0.05
8360,1070.162523283024,1,0.05
8361,1000.6,1,0.05
8362,368.43487900563935,1,0.05
8363,1034.0,1,0.05
8364,1079.944047484067,1,0.05
8365,1040.921245982865,1,0.05
8366,-5772.645447232095,0,0.05
8367,1011.6138126514911,1,0.05
8368,748.3235482647522,1,0.05
8369,1046.8046727951635,1,0.05
8370,-6684.962206543293,0,0.05
8371,-6243.9339828220345,0,0.05
8372,1037.4681202353686,1,0.05
8373,1100.8160895649132,1,0.05
8374,1000.842135623731,1,0.05
8375,1050.907708461347,1,0.05
8376,-2679.7265593604297,1,0.05
8377,1029.2312423743285,1,0.05
8378,-4635.9975032409275,1,0.05
8379,998.980339887499,1,0.05
8380,1056.924865872714,1,0.05
8381,1052.3754878398197,1,0.05
8382,-1496.341439002696,1,0.05
8383,1016.7977222864645,1,0.05
8384,1049.6,1,0.05
8385,758.2166481399129,1,0.05
8386,1068.9271221051333,1,0.05
8387,1097.1021977856103,1,0.05
8388,812.1414785096822,1,0.05
8389,1052.556097709407,1,0.05
8390,-6281.785472720755,0,0.05
8391,1071.8911064067352,1,0.05
8392,1026.0442890089805,1,0.05
8393,1085.3393896956215,1,0.05
8394,1050.1400374531754,1,0.05
8395,1018.2212459828648,1,0.05
8396,-785.816689801962,1,0.05
8397,1030.724115301167,1,0.05
8398,1023.969905660283,1,0.05
8399,1051.0133825081602,1,0.05
8400,1045.2577310586391,1,0.05
8401,1040.6060973342837,1,0.05
8402,1018.0512483795333,1,0.05
8403,1061.360056179763,1,0.05
8404,1081.1496013218243,1,0.05
8405,1050.1400374531754,1,0.05
8406,1078.6782106327635,1,0.05
8407,1059.207708461347,1,0.05
8408,1046.9,1,0.05
8409,633.8251378996811,1,0.05
8410,-6080.526721007173,0,0.05
8411,1102.8,1,0.05
8412,1045.1683298050514,1,0.05
8413,1034.307708461347,1,0.05
8414,-6083.867136947533,0,0.05
8415,-5924.515026931003,0,0.05
8416,1043.0,1,0.05
8417,1021.3310562561766,1,0.05
8418,429.75349040433093,1,0.05
8419,1016.3165848854662,1,0.05
8420,1059.3422836565828,1,0.05
8421,979.6455532033676,1,0.05
8422,1008.4,1,0.05
8423,1028.7419413859207,1,0.05
8424,1003.6999999999999,1,0.05
8425,1078.9754878398196,1,0.05
8426,1025.2,1,0.05
8427,995.9710678118655,1,0.05
8428,-6915.619364248824,0,0.05
8429,1017.0920240520265,1,0.05
8430,1072.7820229487372,1,0.05
8431,784.1081528017132,1,0.05
8432,686.2566884761818,1,0.05
8433,1057.5414711402796,1,0.05
8434,15.418016555872896,1,0.05
8435,1109.0251378996816,1,0.05
8436,1079.74074767268,1,0.05
8437,-769.2751341272858,1,0.05
8438,1069.898022585063,1,0.05
8439,1034.0633520177594,1,0.05
8440,1080.4533025558642,1,0.05
8441,1091.283694929741,1,0.05
8442,998.1258240356725,1,0.05
8443,1050.2751155486449,1,0.05
8444,1047.1941029804984,1,0.05
8445,1063.2,1,0.05
8446,-75.44355629253641,1,0.05
8447,429.37764064044177,1,0.05
8448,-195.5757057741439,1,0.05
8449,1065.762523283024,1,0.05
8450,994.0155281280882,1,0.05
8451,1025.3341649025258,1,0.05
8452,1025.709518948453,1,0.05
8453,1062.882439194738,1,0.05
8454,992.3977222864644,1,0.05
8455,-7602.392986929329,0,0.05
8456,1041.2528137423858,1,0.05
8457,842.946931829632,1,0.05
8458,-6445.4685962984795,0,0.05
8459,1054.0931687685297,1,0.05
8460,1016.5213595499959,1,0.05
8461,1096.5124218810463,1,0.05
8462,1035.0175425099137,1,0.05
8463,1111.7865033877672,1,0.05
8464,560.5999999999999,1,0.05
8465,1000.7606797749979,1,0.05
8466,1076.5433752247375,1,0.05
8467,1083.3521871910198,1,0.05
8468,1059.2414379544732,1,0.05
8469,1032.708771254957,1,0.05
8470,-1407.0999999999958,1,0.05
8471,1039.157731058639,1,0.05
8472,1064.2552506059644,1,0.05
8473,1088.698022585063,1,0.05
8474,-4731.356792939561,0,0.05
8475,1086.5533025558643,1,0.05
8476,1017.6005494464026,1,0.05
8477,1044.101098892805,1,0.05
8478,1030.5087712549569,1,0.05
8479,1066.7754878398196,1,0.05
8480,1069.2578404875464,1,0.05
8481,1035.937184369102,1,0.05
8482,1064.9970334961301,1,0.05
8483,-6461.494322864257,0,0.05
8484,1003.62775637732,1,0.05
8485,1067.3765067213126,1,0.05
8486,1066.5579566188592,1,0.05
8487,996.7,1,0.05
8488,1025.3341649025256,1,0.05
8489,1020.450288425444,1,0.05
8490,67.3606874731853,1,0.05
8491,1081.923548264752,1,0.05
8492,1000,1,0.05
8493,1073.29703349613,1,0.05
8494,1039.6,1,0.05
8495,-5954.89248682039,0,0.05
8496,1008.6112177107284,1,0.05
8497,1076.636240470737,1,0.05
8498,-838.9245121601782,1,0.05
8499,1073.7267040355189,1,0.05
8500,1041.7060973342836,1,0.05
8501,-7600.504078779386,0,0.05
8502,1018.675115548645,1,0.05
8503,1078.4737973711326,1,0.05
8504,1045.9414711402796,1,0.05
8505,1002.8,1,0.05
8506,1071.3522786501396,1,0.05
8507,1083.5235482647522,1,0.05
8508,1070.536240470737,1,0.05
8509,1095.8690632574555,1,0.05
8510,-1400.810110988276,1,0.05
8511,-7460.000000000037,0,0.05
8512,1065.145154965971,1,0.05
8513,1064.030561335438,1,0.05
8514,1026.0442890089805,1,0.05
8515,1088.792560861063,1,0.05
8516,1061.4180165558726,1,0.05
8517,1002.41541461658,1,0.05
8518,-872.7108946836161,1,0.05
8519,140.64973174542808,1,0.05
8520,-1561.923493278683,1,0.05
8521,1047.998756211209,1,0.05
8522,1013.2112887414927,1,0.05
8523,-1197.8926474563236,1,0.05
8524,1078.9754878398196,1,0.05
8525,1058.1314879522022,1,0.05
8526,1017.2016994374948,1,0.05
8527,-6164.81179188715,0,0.05
8528,1031.7891053163817,1,0.05
8529,1014.569905660283,1,0.05
8530,1065.2,1,0.05
8531,1016.4,1,0.05
8532,1030.8,1,0.05
8533,1064.1941840313996,1,0.05
8534,1061.791422643416,1,0.05
8535,-1433.2999999999956,1,0.05
8536,1060.8,1,0.05
8537,1028.3621125123532,1,0.05
8538,255.1999999999997,1,0.05
8539,1063.0941840313994,1,0.05
8540,-2750.7025765162484,1,0.05
8541,965.3,1,0.05
8542,-4838.30519140721,0,0.05
8543,1058.3014581273465,1,0.05
8544,-6781.180339887533,0,0.05
8545,170.98779163215954,1,0.05
8546,1017.6005494464026,1,0.05
8547,373.2877916321594,1,0.05
8548,1054.3422836565828,1,0.05
8549,1051.282439194738,1,0.05
8550,-4301.838974728783,1,0.05
8551,1059.2650028374767,1,0.05
8552,1025.7,1,0.05
8553,666.1258240356724,1,0.05
8554,1036.4920240520264,1,0.05
8555,-6477.356224586355,0,0.05
8556,-2176.93788748764,1,0.05
8557,301.3079728939613,1,0.05
8558,1042.9165848854661,1,0.05
8559,1010.6977222864645,1,0.05
8560,1042.8776406404415,1,0.05
8561,1060.7344135219425,1,0.05
8562,-5862.169905660282,0,0.05
8563,1074.7371843691021,1,0.05
8564,858.8113883008419,1,0.05
8565,1098.349731745428,1,0.05
8566,1062.2861812854692,1,0.05
8567,1054.9033988749895,1,0.05
8568,1016.2,1,0.05
8569,1029.2493781056044,1,0.05
8570,-6419.31873539184,0,0.05
8571,1093.9391495380853,1,0.05
8572,1004.6606797749979,1,0.05
8573,1049.9610252712212,1,0.05
8574,1041.7208734813,1,0.05
8575,1049.6,1,0.05
8576,1059.3545527679194,1,0.05
8577,1051.0579566188592,1,0.05
8578,1096.8782106327635,1,0.05
8579,1036.824115301167,1,0.05
8580,1042.578344238091,1,0.05
8581,996.7,1,0.05
8582,1052.81541461658,1,0.05
8583,994.3268050859363,1,0.05
8584,-595.3122083678393,1,0.05
8585,989.8410196624968,1,0.05
8586,1034.8419413859206,1,0.05
8587,1052.556097709407,1,0.05
8588,1035.2647267862342,1,0.05
8589,-3423.586187348503,1,0.05
8590,1059.423801742686,1,0.05
8591,1027.9222645068899,1,0.05
8592,1026.0442890089805,1,0.05
8593,1049.1862138431184,1,0.05
8594,-7008.1300752516245,0,0.05
8595,1049.7180165558725,1,0.05
8596,1085.365487818944,1,0.05
8597,1079.8086443322134,1,0.05
8598,1077.423548264752,1,0.05
8599,-6870.420313652371,0,0.05
8600,995.7327780786685,1,0.05
8601,787.0327780786686,1,0.05
8602,-7650.00000000004,0,0.05
8603,814.3734406395619,1,0.05
8604,1019.7083203206316,1,0.05
8605,1024.2920240520266,1,0.05
8606,1015.9341649025257,1,0.05
8607,1059.0046727951635,1,0.05
8608,1064.2690632574556,1,0.05
8609,1022.7387818865998,1,0.05
8610,1059.5724920005007,1,0.05
8611,1056.924865872714,1,0.05
8612,1058.2351657246145,1,0.05
8613,1054.807708461347,1,0.05
8614,1030.1,1,0.05
8615,1028.1312423743284,1,0.05
8616,-6471.896028462972,0,0.05
8617,1084.530561335438,1,0.05
8618,976.2852927038917,1,0.05
8619,1047.50329614269,1,0.05
8620,1018.1788655293195,1,0.05
8621,1082.1238017426858,1,0.05
8622,1032.2852927038919,1,0.05
8623,968.9138126514911,1,0.05
8624,1041.7891053163817,1,0.05
8625,1062.2776406404414,1,0.05
8626,1030.5087712549569,1,0.05
8627,1065.6724920005008,1,0.05
8628,1026.8724920005006,1,0.05
8629,185.1999999999997,1,0.05
8630,1072.5444185374863,1,0.05
8631,-5229.708893593273,1,0.05
8632,1093.0931668593932,1,0.05
8633,998.980339887499,1,0.05
8634,1048.1180165558726,1,0.05
8635,1054.6954445729289,1,0.05
8636,1059.3422836565828,1,0.05
8637,1081.3898890117216,1,0.05
8638,1043.323881554251,1,0.05
8639,1064.5016483392078,1,0.05
8640,1074.3468879687143,1,0.05
8641,204.16986370680843,1,0.05
8642,1082.3307770720612,1,0.05
8643,1068.5339638061519,1,0.05
8644,1003.62775637732,1,0.05
8645,1061.791422643416,1,0.05
8646,1036.5276253029822,1,0.05
8647,1060.01541461658,1,0.05
8648,549.0482771731449,1,0.05
8649,1034.0440474840668,1,0.05
8650,1025.3341649025258,1,0.05
8651,1052.3724920005006,1,0.05
8652,1000,1,0.05
8653,1048.0637297521077,1,0.05
8654,-911.8887112585046,1,0.05
8655,1033.1268050859362,1,0.05
8656,1112.1908891458577,1,0.05
8657,-6936.340338093756,0,0.05
8658,1053.3261752992876,1,0.05
8659,992.9776406404416,1,0.05
8660,998.9,1,0.05
8661,-6796.889736241063,0,0.05
8662,468.33105625617645,1,0.05
8663,1056.05630140987,1,0.05
8664,1084.2544116985275,1,0.05
8665,1093.0931668593932,1,0.05
8666,1059.3534904043313,1,0.05
8667,1022.8002257333468,1,0.05
8668,1058.7051417267849,1,0.05
8669,1010.3832691319599,1,0.05
8670,1099.1029761641144,1,0.05
8671,1052.0590300647707,1,0.05
8672,1040.3647321898295,1,0.05
8673,1009.3553390593274,1,0.05
8674,1055.866017177982,1,0.05
8675,752.304121494643,1,0.05
8676,1083.4728116830445,1,0.05
8677,1057.037184369102,1,0.05
8678,1040.6060973342837,1,0.05
8679,1056.6175425099138,1,0.05
8680,1095.004951616792,1,0.05
8681,-1871.0987215967139,1,0.05
8682,1032.708771254957,1,0.05
8683,1049.0165848854663,1,0.05
8684,1040.724115301167,1,0.05
8685,1018.1788655293195,1,0.05
8686,1016.8015325445527,1,0.05
8687,1032.7016994374947,1,0.05
8688,1000.9769203083567,1,0.05
8689,1079.1606874731851,1,0.05
8690,1061.0135777277262,1,0.05
8691,1051.4187420807834,1,0.05
8692,1100.7235482647523,1,0.05
8693,1056.1326959112969,1,0.05
8694,-4523.6953272048495,1,0.05
8695,1054.06603957914,1,0.05
8696,1087.7621645783097,1,0.05
8697,1019.4507290636733,1,0.05
8698,1027.9633520177595,1,0.05
8699,1013.5110255092798,1,0.05
8700,1043.2,1,0.05
8701,1040.2954445729288,1,0.05
8702,1052.6224690738243,1,0.05
8703,1040.4578404875463,1,0.05
8704,1023.7234995535981,1,0.05
8705,1082.2021977856102,1,0.05
8706,1003.1547594742265,1,0.05
8707,1078.6892431568863,1,0.05
8708,1041.0133825081602,1,0.05
8709,-6990.977269074911,0,0.05
8710,-5626.849996150903,0,0.05
8711,1072.6792206135785,1,0.05
8712,1017.6005494464026,1,0.05
8713,-7031.866761041352,0,0.05
8714,1080.1338662244782,1,0.05
8715,1046.4769203083567,1,0.05
8716,1062.7533025558641,1,0.05
8717,1047.8208734813002,1,0.05
8718,1068.4311422413373,1,0.05
8719,993.3238017426859,1,0.05
8720,1040.1400374531754,1,0.05
8721,1048.0637297521077,1,0.05
8722,1015.9647321898295,1,0.05
8723,1041.7891053163817,1,0.05
8724,1095.0391495380854,1,0.05
8725,1008.6410196624969,1,0.05
8726,1045.2577310586391,1,0.05
8727,-4051.800951979039,0,0.05
8728,1027.765487818944,1,0.05
8729,1044.7427190999915,1,0.05
8730,296.77548783981945,1,0.05
8731,1068.4154621172781,1,0.05
8732,1014.7410196624968,1,0.05
8733,1107.602747232013,1,0.05
8734,-6207.168410343562,0,0.05
8735,1055.5086443322134,1,0.05
8736,1060.2751155486449,1,0.05
8737,1040.1303437365925,1,0.05
8738,1060.798756211209,1,0.05
8739,-1336.7058159685994,1,0.05
8740,1033.4327780786684,1,0.05
8741,1037.9,1,0.05
8742,1089.629464379659,1,0.05
8743,1018.0512483795333,1,0.05
8744,1017.9455532033676,1,0.05
8745,1021.078150704935,1,0.05
8746,1069.5765067213126,1,0.05
8747,1015.4553390593273,1,0.05
8748,836.119037896906,1,0.05
8749,1063.243260233424,1,0.05
8750,1000.1155281280883,1,0.05
8751,1040.8637297521077,1,0.05
8752,1041.4664818918645,1,0.05
8753,1067.6693233918063,1,0.05
8754,1066.9030650891054,1,0.05
8755,1006.1842712474619,1,0.05
8756,-5607.42174796444,0,0.05
8757,1065.1307770720612,1,0.05
8758,1033.123499553598,1,0.05
8759,1007.8227766016838,1,0.05
8760,1066.9,1,0.05
8761,1023.8442890089805,1,0.05
8762,1019.3387818865997,1,0.05
8763,1064.0737973711325,1,0.05
8764,1095.260966544099,1,0.05
8765,1021.7200187265877,1,0.05
8766,1061.8665382639197,1,0.05
8767,1041.4,1,0.05
8768,1028.6832691319598,1,0.05
8769,-7577.855162122317,0,0.05
8770,1040.3,1,0.05
8771,-513.8758846988339,1,0.05
8772,1074.0686044187655,1,0.05
8773,986.7803398874989,1,0.05
8774,1023.1493781056045,1,0.05
8775,1019.6015325445527,1,0.05
8776,1056.282439194738,1,0.05
8777,1109.583694929741,1,0.05
8778,1066.3037878244409,1,0.05
